PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,PPTUG_EF,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,UGDS_WOMEN,RET_PT4_POOLED,RET_PT4_POOLED_binr
0.0,0.0,0.0,0.0,0.0568,0.0,0.0087,0.0,0.0437,0.0,0.0,0.0,0.0,0.0,0.0044,0.0,0.0,0.0393,0.0087,0.0,0.0131,0.1354,0.0,0.0,0.0087,0.0,0.1004,0.0,0.0611,0.1659,0.0,0.0,0.0,0.0,0.0699,0.0,0.2533,0.0306,1012.0,0.5287,0.337,0.0316,0.003,0.0059,0.001,0.0642,0.0257,0.003,0.1018,37964.0,28684.0,28684.0,11847.0,6463.0,5960.0,0.5106,0.5988,0.6364,1
0.0,0.0,0.0,0.0,0.0734,0.0,0.0,0.0,0.1284,0.0,0.0,0.0092,0.0,0.0,0.0183,0.1376,0.0,0.0,0.0,0.0,0.0459,0.0,0.0183,0.3303,0.0,0.0,0.0826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156,0.0,491.0,0.7291,0.1141,0.0407,0.0204,0.0,0.0,0.0244,0.0346,0.0367,0.0754,33549.0,22390.0,22390.0,10944.0,7017.0,4544.0,0.8298,0.4847,0.5,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443,0.0,0.0,0.0464,0.0,0.0,0.0619,0.0,0.0,0.0928,0.0155,0.0,0.0155,0.0,0.0103,0.0,0.0103,0.0,0.201,0.0,0.0,0.0309,0.0,0.0,0.0,0.0,0.1959,0.0464,0.0928,0.0361,916.0,0.6605,0.0972,0.0502,0.012,0.0011,0.0011,0.0469,0.0295,0.1015,0.0611,31631.0,17680.0,17680.0,9028.0,6878.0,6303.0,0.9659,0.9967,0.75,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1188,0.0,0.0,0.0,0.0,0.0,0.0198,0.0,0.0,0.2079,0.0396,0.0,0.0,0.0891,0.0198,0.0,0.0792,0.0,0.0693,0.0,0.0,0.0099,0.0,0.0,0.0,0.0,0.0099,0.099,0.2277,0.0099,575.0,0.5722,0.1043,0.0261,0.0191,0.0157,0.0087,0.0,0.0,0.2539,0.0122,50824.0,34560.0,34560.0,9312.0,6418.0,4784.0,1.0,0.4852,0.1111,0
0.0,0.0,0.0,0.0,0.0223,0.0,0.0096,0.0,0.0669,0.0064,0.0016,0.0064,0.0,0.0,0.0366,0.0494,0.0,0.1561,0.0127,0.0,0.0,0.0,0.0,0.0,0.0255,0.0,0.1035,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0271,0.2245,0.1481,0.0175,3079.0,0.4865,0.4196,0.0244,0.0114,0.0045,0.0003,0.0331,0.0166,0.0036,0.0412,20324.0,10742.0,20918.0,6410.0,10336.0,7384.0,0.741,0.6807,0.6,0
0.0,0.0,0.0,0.0117,0.0804,0.0,0.0322,0.0,0.0541,0.0015,0.0,0.0292,0.0,0.0,0.019,0.0,0.0,0.0746,0.0117,0.0,0.0322,0.0,0.0322,0.0,0.057,0.0,0.0468,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0819,0.1155,0.1667,0.0205,2728.0,0.7533,0.0609,0.0539,0.0205,0.0018,0.0,0.0337,0.0466,0.0293,0.0268,63210.0,48348.0,48348.0,21330.0,19887.0,9819.0,0.7551,0.5905,1.0,1
0.0,0.0,0.0,0.0,0.0017,0.0,0.0677,0.0,0.0264,0.0,0.0,0.0,0.0,0.0,0.0017,0.099,0.0,0.0281,0.0017,0.0,0.0,0.066,0.0,0.0,0.0033,0.0,0.0561,0.038,0.165,0.0,0.0,0.0,0.0,0.0,0.0083,0.0396,0.3845,0.0132,2491.0,0.45399999999999996,0.446,0.0333,0.0044,0.0044,0.0004,0.0012,0.0377,0.0185,0.2208,39156.0,25025.0,25025.0,12308.0,5766.0,5145.0,0.9406,0.5508,0.2571,0
0.0,0.0,0.0,0.0,0.0874,0.0,0.0,0.0,0.14800000000000002,0.0,0.0,0.0067,0.0,0.0,0.0112,0.1592,0.0,0.0381,0.0067,0.0,0.0,0.0942,0.0,0.0897,0.0,0.0,0.0336,0.0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0516,0.065,0.1659,0.0202,2167.0,0.7808,0.0821,0.0305,0.0074,0.0042,0.0014,0.0,0.0014,0.0923,0.0406,32562.0,19150.0,19150.0,8918.0,5459.0,6283.0,1.0,0.4947,0.625,1
0.0,0.0,0.0,0.0,0.0869,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0242,0.004,0.0,0.0828,0.0121,0.0,0.0,0.099,0.0,0.0,0.0061,0.0,0.0545,0.0,0.0,0.0545,0.0,0.0,0.0,0.0,0.0343,0.1798,0.2465,0.004,3029.0,0.5718,0.27699999999999997,0.0442,0.0106,0.003,0.0013,0.0413,0.0347,0.0162,0.1076,21905.0,10502.0,20702.0,6414.0,7193.0,6938.0,0.5533,0.6454,0.4,0
0.0,0.0,0.0,0.0,0.0487,0.0,0.0,0.0,0.0372,0.0,0.0,0.0057,0.0,0.0,0.0344,0.0229,0.0,0.0688,0.0,0.0,0.0458,0.0,0.0,0.0,0.0,0.0,0.1089,0.0,0.0,0.1203,0.0,0.0,0.0,0.0,0.0315,0.1289,0.3238,0.0229,2011.0,0.5833,0.2273,0.0726,0.0124,0.0055,0.001,0.0497,0.0139,0.0343,0.1154,23052.0,10647.0,21423.0,6808.0,8078.0,7348.0,0.6012,0.6793,0.1923,0
0.0,0.0076,0.0,0.0026,0.0614,0.0,0.0299,0.0,0.0415,0.0727,0.0,0.0062,0.0,0.0,0.0144,0.0211,0.0,0.1183,0.0076,0.0,0.0,0.0231,0.003,0.0,0.0143,0.0,0.0415,0.038,0.009000000000000001,0.053,0.0,0.0,0.0,0.0,0.0393,0.0947,0.2859,0.015,25550.0,0.7634,0.0892,0.0466,0.0296,0.0017,0.0011,0.0369,0.0212,0.0104,0.038,26079.0,11862.0,31962.0,13184.0,12407.0,10697.0,0.728,0.5409,0.5532,0
0.0,0.0,0.0,0.0,0.0884,0.0,0.034,0.0,0.0588,0.0,0.0,0.0005,0.0,0.0,0.0198,0.0406,0.0,0.1148,0.0049,0.0313,0.0,0.12300000000000001,0.0033,0.0,0.0077,0.0,0.0577,0.0,0.0,0.0577,0.0,0.0,0.0,0.0,0.0555,0.0533,0.2317,0.017,9546.0,0.6694,0.1967,0.0424,0.0057,0.0021,0.0012,0.0519,0.019,0.0117,0.0593,23999.0,11200.0,25872.0,13091.0,9921.0,7781.0,1.0,0.5328,0.25,0
0.0028,0.0,0.0,0.0,0.0728,0.0,0.0308,0.0,0.098,0.027999999999999997,0.055999999999999994,0.0,0.0868,0.0,0.0168,0.0,0.0,0.1092,0.0196,0.0,0.0,0.0112,0.0,0.0,0.0224,0.0,0.0588,0.0924,0.0644,0.0336,0.0,0.0,0.0,0.0,0.0308,0.0532,0.1092,0.0028,2489.0,0.0213,0.9518,0.0036,0.004,0.002,0.0,0.002,0.002,0.0133,0.0836,29355.0,10740.0,21120.0,9793.0,6482.0,7226.0,1.0,0.4793,0.1177,0
0.0,0.0,0.0,0.0,0.0333,0.0,0.0649,0.0,0.1116,0.0,0.0108,0.0017,0.0092,0.0,0.01,0.0958,0.0,0.0558,0.0083,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0558,0.0716,0.0,0.0175,0.0,0.0,0.0,0.0,0.0208,0.2723,0.1465,0.0117,5149.0,0.5325,0.3131,0.0555,0.027000000000000003,0.0019,0.001,0.0355,0.012,0.0214,0.1297,22583.0,11520.0,22848.0,6705.0,7777.0,6837.0,0.5204,0.6498,0.5278,0
0.0,0.0,0.0,0.0,0.0595,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0595,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.11900000000000001,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,0.0,475.0,0.0084,0.9642,0.0084,0.0021,0.0042,0.0,0.0,0.0042,0.0084,0.0232,25645.0,12630.0,12630.0,9417.0,7495.0,5517.0,0.7895,0.5853,0.0,0
0.0,0.006999999999999999,0.0,0.0,0.0606,0.0,0.0129,0.0,0.161,0.0,0.0,0.008,0.0199,0.0,0.0268,0.0,0.0,0.0636,0.0129,0.0,0.003,0.0875,0.004,0.0,0.0219,0.0,0.0646,0.0,0.0487,0.0706,0.0,0.0,0.0,0.0,0.0934,0.0149,0.1889,0.0298,4710.0,0.5747,0.3032,0.0503,0.0134,0.0034,0.0004,0.0395,0.0144,0.0006,0.0473,27239.0,15220.0,29136.0,8523.0,9429.0,7663.0,0.5962,0.6958,0.0,0
0.0,0.0,0.0,0.0,0.0306,0.0,0.0306,0.0,0.0947,0.0056,0.0,0.0529,0.0,0.0,0.0195,0.0251,0.0,0.1421,0.0306,0.0,0.0,0.0446,0.0028,0.0,0.0223,0.0,0.0279,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.039,0.1894,0.1532,0.0111,1704.0,0.8474,0.0217,0.0276,0.0135,0.0047,0.0,0.0153,0.0692,0.0006,0.0264,40681.0,31960.0,31960.0,13509.0,12946.0,6806.0,0.809,0.615,0.0,0
0.0,0.0,0.0,0.0,0.0771,0.0,0.0,0.0,0.2239,0.0,0.0349,0.0,0.0,0.0,0.0183,0.0752,0.0,0.0881,0.0018,0.0,0.0055,0.0844,0.0,0.0,0.0312,0.0,0.0642,0.0,0.033,0.0349,0.0037,0.0,0.0,0.0,0.0385,0.0,0.1651,0.0202,2736.0,0.8099,0.0168,0.0592,0.008,0.0402,0.0004,0.0482,0.0128,0.0044,0.2259,19197.0,8602.0,11602.0,6386.0,6377.0,6840.0,0.6047,0.6195,0.5574,0
0.0,0.0,0.0,0.0,0.0,0.0,0.4205,0.0,0.1477,0.0,0.0,0.0,0.0,0.0,0.0114,0.054000000000000006,0.0,0.0114,0.0028,0.0,0.0,0.0682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0227,0.125,0.1364,0.0,2024.0,0.8375,0.038,0.039,0.0168,0.0084,0.0005,0.0385,0.0133,0.0079,0.3231,20501.0,9147.0,12077.0,7477.0,8064.0,7440.0,0.7179,0.3503,0.579,0
0.0357,0.0,0.0,0.0,0.0,0.0,0.0357,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0357,0.0,0.0,0.0214,0.0571,0.0071,0.0,0.0,0.0,0.0357,0.0214,0.0,0.05,0.0,0.0,0.0,0.0,0.0071,0.3214,0.2143,0.0,566.0,0.8039,0.0406,0.0901,0.0053,0.03,0.0035,0.0124,0.0,0.0141,0.2067,37814.0,26310.0,26310.0,9241.0,7683.0,6305.0,0.381,0.5813,0.6744,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0465,0.0116,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4302,0.3488,0.0,218.0,0.7156,0.1376,0.0092,0.0046,0.0688,0.0,0.0229,0.0046,0.0367,0.8303,14976.0,15000.0,15000.0,12935.0,4552.0,6322.0,0.1071,0.7844,0.375,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1933,0.0,0.0,0.0,0.0,0.0,0.0532,0.0812,0.0,0.0756,0.0028,0.0,0.0,0.098,0.0,0.0,0.0056,0.0,0.055999999999999994,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0672,0.0028,0.2661,0.0392,1488.0,0.8098,0.0208,0.0417,0.0181,0.0249,0.0007,0.0309,0.0497,0.0034,0.1599,19601.0,8280.0,11210.0,5546.0,8721.0,6930.0,0.9758,0.5679,0.475,0
0.0,0.0,0.0,0.3286,0.0,0.0,0.0214,0.0,0.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786,0.0071,0.1,0.0143,0.0,0.0,0.0,0.1286,0.1357,0.0,1152.0,0.0234,0.0017,0.0061,0.0009,0.9627,0.0,0.0035,0.0,0.0017,0.3924,9284.0,2684.0,2684.0,2789.0,7486.0,4605.0,0.9811,0.6649,0.6177,1
0.0,0.0,0.0,0.0063,0.0125,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0,0.05,0.0,0.0,0.025,0.0,0.0313,0.0125,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.725,0.0875,0.0,749.0,0.6889,0.1482,0.0601,0.0093,0.016,0.004,0.0467,0.004,0.0227,0.3658,30978.0,19830.0,19830.0,13660.0,6352.0,5115.0,0.6282,0.6435,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0533,0.0,0.0,0.7633,0.0,0.0,0.0,0.0,0.0,0.0178,0.0,0.0444,0.0089,0.0,0.0325,0.0,0.0,0.0,0.0799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2295.0,0.8331,0.0153,0.0497,0.0135,0.0153,0.0013,0.0357,0.0301,0.0061,0.1342,23835.0,10400.0,14580.0,9773.0,9785.0,9453.0,0.8596,0.2096,0.5217,0
0.1707,0.017,0.0107,0.0,0.0267,0.0,0.015,0.0,0.0543,0.0742,0.0228,0.0131,0.0485,0.001,0.0078,0.0495,0.0,0.0538,0.0184,0.0,0.0068,0.0257,0.0,0.0,0.0034,0.0,0.0228,0.0,0.0,0.0601,0.0,0.0,0.0,0.0039,0.033,0.22699999999999998,0.0213,0.0126,9704.0,0.87,0.0199,0.0237,0.0092,0.0089,0.0004,0.0224,0.0434,0.0023,0.1335,22410.0,8441.0,11689.0,8479.0,8731.0,8135.0,0.8075,0.513,0.4148,0
0.0,0.0,0.0,0.0,0.0413,0.0,0.0095,0.0,0.0508,0.0,0.0,0.0,0.0032,0.0,0.0159,0.0,0.0,0.054000000000000006,0.0127,0.0,0.0,0.0857,0.019,0.019,0.0032,0.0,0.0794,0.0381,0.0476,0.0159,0.0,0.0,0.0,0.0,0.0127,0.1968,0.2762,0.019,1174.0,0.8424,0.0451,0.0094,0.0128,0.0068,0.0009,0.0443,0.0128,0.0256,0.1201,38174.0,27980.0,27980.0,11598.0,6642.0,7008.0,0.2279,0.632,0.4348,0
0.0,0.0,0.0,0.0,0.0319,0.0,0.0132,0.0,0.0966,0.0,0.0,0.0023,0.0,0.0,0.0117,0.0343,0.0,0.0678,0.0078,0.0,0.0062,0.0584,0.0016,0.0,0.0093,0.0,0.0491,0.0436,0.0,0.0327,0.0,0.0,0.0,0.0,0.0327,0.345,0.1456,0.0101,6171.0,0.8378,0.031,0.0387,0.0141,0.0175,0.0006,0.0344,0.0214,0.0045,0.2092,21239.0,8772.0,12019.0,8302.0,10182.0,7763.0,0.7184,0.6192,0.5752,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7368,0.0,0.0,0.0,0.0,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0087,0.9913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2087,24767.0,10074.0,10074.0,14120.0,1824.0,4500.0,0.1429,0.287,0.5,0
0.0244,0.0,0.0,0.0,0.0515,0.0,0.0435,0.0,0.0409,0.0,0.0196,0.0085,0.0,0.0,0.0212,0.1917,0.0,0.0297,0.0058,0.0,0.0,0.0929,0.0011,0.0,0.0255,0.0,0.043,0.0605,0.0382,0.0292,0.0,0.0,0.0,0.0,0.0297,0.1025,0.1227,0.0175,9090.0,0.5954,0.2245,0.0729,0.0156,0.0034,0.0025,0.06,0.0043,0.0213,0.2238,20962.0,7913.0,23153.0,6318.0,8322.0,7664.0,1.0,0.5837,0.5606,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.958,0.0,0.0,1050.0,0.5124,0.42,0.0229,0.0238,0.0,0.001,0.0152,0.0,0.0048,0.5152,20606.0,11542.0,11542.0,14760.0,9310.0,6818.0,1.0,0.9076,0.5,0
0.0,0.0022,0.0,0.0,0.0466,0.0604,0.0029,0.0,0.0109,0.0007,0.0,0.0109,0.0,0.0,0.0167,0.0189,0.0,0.0233,0.0058,0.0,0.0189,0.0291,0.0109,0.008,0.0058,0.0,0.016,0.0,0.0167,0.0197,0.0,0.0,0.0,0.0,0.4047,0.1157,0.1463,0.0087,6443.0,0.8065,0.0458,0.0539,0.0227,0.0031,0.0008,0.0369,0.0096,0.0208,0.0483,48870.0,32820.0,32820.0,24633.0,10041.0,10694.0,0.4286,0.6483,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0421,0.0,0.0,0.0,0.0,0.0,0.0062,0.005,0.0,0.0161,0.0025,0.0,0.0012,0.0149,0.0062,0.0012,0.0025,0.0,0.0074,0.3304,0.0124,0.0,0.0,0.0,0.0,0.0,0.0161,0.047,0.4839,0.0025,3975.0,0.5094,0.4023,0.0189,0.005,0.0043,0.0015,0.0164,0.0179,0.0244,0.1311,29608.0,16552.0,16552.0,9830.0,6364.0,3380.0,1.0,0.5467,0.2025,0
0.0,0.0,0.0,0.0038,0.0,0.0,0.0264,0.0,0.0075,0.1472,0.0038,0.0,0.0,0.0,0.0264,0.0151,0.0,0.0792,0.0075,0.0,0.0604,0.034,0.0151,0.0,0.0113,0.0,0.1208,0.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0151,0.0792,0.28300000000000003,0.0415,1521.0,0.4017,0.2702,0.0868,0.05,0.0053,0.0,0.0342,0.0342,0.1177,0.0782,40524.0,31870.0,31870.0,12861.0,6744.0,6833.0,0.9339,0.5306,0.6667,1
0.0,0.0044,0.0,0.0,0.0451,0.0,0.016,0.0,0.0786,0.0597,0.0,0.0087,0.0131,0.0247,0.0189,0.0087,0.0,0.0742,0.0116,0.0,0.0306,0.0378,0.0116,0.0233,0.0073,0.0,0.0684,0.0015,0.0204,0.016,0.0,0.0,0.0,0.0,0.0422,0.1528,0.2169,0.0073,2973.0,0.7629,0.0683,0.0683,0.0309,0.0017,0.0007,0.0272,0.0289,0.0111,0.0844,43623.0,30932.0,30932.0,19107.0,11232.0,7518.0,0.4825,0.6075,0.5,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7308,0.2308,0.0,237.0,0.3207,0.5148,0.0506,0.0295,0.0042,0.0,0.0549,0.0,0.0253,0.4557,26686.0,15000.0,15000.0,12960.0,3403.0,3432.0,0.098,0.7553,0.6667,1
0.0,0.0,0.0,0.0004,0.0374,0.0159,0.0245,0.0,0.0301,0.0,0.0327,0.0069,0.0245,0.0,0.0254,0.0684,0.0,0.0305,0.0107,0.0,0.0,0.0675,0.0013,0.0,0.0202,0.0,0.0482,0.0456,0.0451,0.0335,0.0,0.0,0.0,0.0,0.0396,0.2528,0.1217,0.0172,10881.0,0.8143,0.0687,0.0269,0.0132,0.0023,0.0011,0.0291,0.0332,0.0111,0.1171,21904.0,8679.0,26463.0,8636.0,12381.0,7201.0,0.6163,0.5597,0.375,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0348,0.0,0.0087,0.0,0.0,0.0087,0.0,0.0,0.0783,0.0,0.0,0.2,0.0087,0.0,0.0,0.0,0.0,0.0,0.0609,0.0,0.1652,0.0,0.0,0.1739,0.0,0.0,0.0,0.0,0.0435,0.0,0.1913,0.0261,664.0,0.006,0.8464,0.0136,0.0015,0.0,0.0,0.0181,0.0316,0.0828,0.0377,38698.0,21480.0,21480.0,7235.0,8423.0,5525.0,0.7474,0.6777,0.2,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1698,0.0,0.0,0.0,0.0,0.0,0.0943,0.0,0.0,0.1509,0.0,0.0,0.0,0.0377,0.0,0.3585,0.0,0.0,0.0943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755,0.0189,248.0,0.8831,0.0565,0.0242,0.0081,0.0121,0.0,0.0161,0.0,0.0,0.1089,31930.0,18458.0,18458.0,9226.0,5999.0,5873.0,0.3662,0.5403,0.2222,0
0.0,0.0036,0.0,0.0,0.0357,0.0,0.0179,0.0,0.05,0.0036,0.0,0.0107,0.0321,0.0,0.025,0.0,0.0,0.0679,0.0179,0.0,0.0429,0.0571,0.0,0.0821,0.0107,0.0,0.0571,0.0321,0.0643,0.0071,0.0,0.0,0.0,0.0,0.0643,0.0929,0.2071,0.0179,1319.0,0.8506,0.0402,0.0121,0.0091,0.0061,0.0015,0.0129,0.0227,0.0447,0.0523,34107.0,21950.0,21950.0,9229.0,6966.0,6691.0,0.9623,0.58,0.25,0
0.0862,0.0172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069,0.0,0.0,302.0,0.7252,0.1556,0.0563,0.0,0.0033,0.0,0.0464,0.0099,0.0033,0.0166,25357.0,16469.0,16469.0,9373.0,3707.0,4255.0,0.4412,0.5596,0.25,0
0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.015,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.105,0.01,808.0,0.8540000000000001,0.0285,0.0248,0.0,0.0025,0.0,0.0173,0.0297,0.0433,0.146,23477.0,14920.0,14920.0,10773.0,7654.0,5534.0,1.0,0.4715,0.625,1
0.0,0.0,0.0,0.0,0.0235,0.0,0.0849,0.0,0.0133,0.0,0.0,0.001,0.0,0.0,0.0143,0.0337,0.0,0.0204,0.0051,0.0,0.0112,0.002,0.0031,0.002,0.0031,0.0,0.0726,0.0419,0.001,0.0133,0.0,0.0,0.0,0.0,0.0133,0.3395,0.2894,0.0112,1736.0,0.799,0.0697,0.0426,0.0069,0.0006,0.0006,0.0173,0.0259,0.0374,0.0743,38561.0,28572.0,28572.0,10423.0,5135.0,4902.0,0.5,0.6106,0.3333,0
0.0,0.0,0.0,0.0,0.1037,0.0,0.0244,0.0,0.1037,0.0,0.0,0.0,0.0,0.0,0.0122,0.0,0.0,0.1829,0.0061,0.0,0.0305,0.0,0.0,0.0,0.0244,0.0,0.0,0.1524,0.0,0.1037,0.0,0.0,0.0,0.0,0.0061,0.0,0.2317,0.0183,1420.0,0.0021,0.9296,0.0028,0.0014,0.0007,0.0,0.0127,0.0,0.0507,0.0352,20650.0,10690.0,10690.0,8451.0,4037.0,5091.0,0.8706,0.4648,0.3333,0
0.0,0.0,0.0,0.0,0.0208,0.0,0.0486,0.0,0.1181,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.0417,0.0,0.0,0.0,0.0,0.0,0.0,0.0069,0.0,0.0,0.1181,0.0556,0.0486,0.0,0.0,0.0,0.0,0.0347,0.0,0.4792,0.0208,862.0,0.0012,0.9768,0.0058,0.0,0.0,0.0,0.0,0.0162,0.0,0.1067,17645.0,11196.0,11196.0,10874.0,4863.0,4831.0,0.4706,0.6705,0.2424,0
0.0,0.0,0.0,0.0,0.1133,0.0,0.0081,0.0,0.1607,0.0,0.0,0.0058,0.0,0.0,0.037000000000000005,0.0705,0.0,0.0162,0.0116,0.0,0.0058,0.0208,0.0139,0.2035,0.0,0.0,0.0821,0.0,0.0,0.0243,0.0,0.0,0.0,0.0,0.0347,0.08900000000000001,0.08900000000000001,0.0139,4265.0,0.8077,0.0513,0.0209,0.0094,0.0054,0.0023,0.0272,0.0349,0.0408,0.0978,29261.0,16730.0,16730.0,10944.0,6588.0,7249.0,0.8943,0.6195,0.25,0
0.0,0.0201,0.0,0.0,0.005,0.0,0.0,0.0,0.0226,0.0,0.0,0.0,0.0,0.0,0.0151,0.0126,0.0,0.0377,0.0,0.0,0.0,0.0452,0.005,0.0,0.0176,0.0,0.0151,0.0075,0.0101,0.0025,0.0,0.0,0.0,0.0,0.005,0.6859,0.0804,0.0126,1821.0,0.8528,0.0566,0.0027,0.011000000000000001,0.011000000000000001,0.0,0.0,0.0,0.0659,0.2641,37801.0,21410.0,21410.0,22330.0,13299.0,6433.0,0.5739,0.7161,0.5263,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0622,0.0,0.0,0.0,0.0,0.0,0.0133,0.0533,0.0,0.0356,0.0044,0.0,0.0,0.1289,0.0044,0.0222,0.0,0.0,0.1111,0.0756,0.0311,0.0,0.0,0.0,0.0,0.0,0.0133,0.1911,0.2311,0.0222,845.0,0.7172,0.1101,0.0331,0.0012,0.0036,0.0012,0.0178,0.032,0.084,0.0414,38102.0,23800.0,23800.0,10454.0,7348.0,5740.0,0.5517,0.6154,0.3636,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,277.0,0.5451,0.3249,0.065,0.0108,0.0072,0.0,0.0361,0.0,0.0108,0.1372,43765.0,33130.0,33130.0,19001.0,8157.0,4455.0,0.2323,0.6498,0.4783,0
0.0,0.0,0.0032,0.0013,0.0487,0.0,0.0132,0.0,0.0639,0.0387,0.0097,0.0152,0.0,0.0,0.0274,0.0564,0.0,0.0306,0.0045,0.0,0.109,0.0697,0.0016,0.0,0.0187,0.0,0.0484,0.0381,0.0171,0.0419,0.0,0.0,0.0,0.0,0.0345,0.0948,0.1983,0.0152,15901.0,0.4787,0.3667,0.0513,0.0347,0.0028,0.0008,0.0382,0.0176,0.0092,0.2221,22201.0,9317.0,21029.0,8105.0,9820.0,8795.0,0.6615,0.5837,0.5263,0
